rho,	rhou,	rhov,	rhoet
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88824e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77924e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29358e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88824e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88824e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29358e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88824e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65777e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77924e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29357e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89173e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
0.000111798,	7.04916e-05,	0.000104013,	0.000132613
9.74506e-05,	6.0635e-05,	9.06171e-05,	0.00011473
8.59389e-05,	5.29358e-05,	7.97535e-05,	0.00010046
7.65778e-05,	4.68066e-05,	7.09178e-05,	8.89174e-05
6.88823e-05,	4.18489e-05,	6.3718e-05,	7.94707e-05
6.25072e-05,	3.77923e-05,	5.78435e-05,	7.16699e-05
0.000757236,	0.00046675,	0.000705781,	0.000888062
0.000153224,	0.000100443,	0.00014124,	0.000184678
0.000129943,	8.33582e-05,	0.000120598,	0.000155353
